votenumber,voteid,votedate,majorityreq,result,votedesc,S289,S354,S317,S330,S396,S341,S342,S370,S343,S397,S307,S300,S275,S372,S308,S277,S309,S373,S252,S337,S287,S385,S374,S398,S266,S355,S375,S386,S253,S254,S376,S221,S357,S377,S331,S293,S153,S387,S388,S399,S359,S361,S344,S395,S236,S345,S393,S362,S389,S363,S311,S378,S057,S346,S405,S338,S369,S174,S400,S306,S322,S347,S288,S364,S229,S348,S379,S380,S349,S259,S323,S260,S401,S402,S381,S350,S313,S382,S353,S270,S404,S365,S324,S184,S403,S394,S284,S383,S314,S303,S384,S351,S326,S390,S327,S366,S316,S318,S247,S391,S406
261,116-2-261,2020-12-09 16:29:00,1/2,Motion to Discharge Rejected,On the Motion to Discharge S.J.Res. 77,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,3,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,3,1,1,0,,1,1,0,0,1,1,1,3,1,0,1,0,0,0,1,3,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0.0
262,116-2-262,2020-12-09 17:20:00,1/2,Motion to Discharge Rejected,On the Motion to Discharge S.J.Res. 78,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,3,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,3,1,1,0,,1,1,0,0,1,1,1,3,1,0,1,0,0,0,1,3,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1.0
263,116-2-263,2020-12-11 10:33:00,3/5,Cloture Motion Agreed to,On the Cloture Motion H.R. 6395,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,3,1,0,1,,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1.0
264,116-2-264,2020-12-11 12:30:00,1/2,Conference Report Agreed to,On the Conference Report H.R. 6395,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,3,1,3,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1.0
265,116-2-265,2020-12-14 17:31:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2333,1,0,1,0,1,0,1,0,1,1,0,1,0,1,3,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,3,0,1,1,1,1,0,0,1,0,0,1,0,1,3,1,0,1,,0,0,1,1,0,0,1,3,0,1,0,1,1,1,0,1,3,0,3,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1.0
266,116-2-266,2020-12-15 16:57:00,1/2,Nomination Confirmed,On the Nomination PN2333,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,3,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,3,1,0,1,,0,0,1,1,0,0,1,3,0,1,0,1,1,1,0,1,3,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1.0
267,116-2-267,2020-12-15 17:39:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2247,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,3,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,3,0,0,1,,0,0,1,1,0,0,1,3,0,1,0,1,1,1,0,1,3,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0.0
268,116-2-268,2020-12-16 11:36:00,1/2,Nomination Confirmed,On the Nomination PN2247,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,3,1,0,3,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,3,0,0,1,,0,0,1,1,0,0,1,3,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0.0
269,116-2-269,2020-12-16 12:14:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2294,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,3,1,0,3,1,0,1,1,3,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,3,1,0,1,,0,0,1,1,0,0,1,3,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1.0
270,116-2-270,2020-12-16 14:47:00,1/2,Nomination Confirmed,On the Nomination PN2294,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,3,1,0,3,1,0,1,1,3,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,3,1,0,1,,0,0,1,1,0,0,1,3,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1.0
271,116-2-271,2020-12-16 15:29:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2246,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,3,1,0,3,1,0,1,1,3,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,3,1,0,1,,0,0,1,1,0,0,1,3,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1.0
272,116-2-272,2020-12-17 11:30:00,1/2,Nomination Confirmed,On the Nomination PN2246,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,3,1,0,3,1,0,1,1,3,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,3,1,0,1,,0,0,1,1,0,0,1,3,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1.0
273,116-2-273,2020-12-17 12:13:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2209,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,3,1,0,3,1,0,1,1,3,0,1,0,0,1,1,1,1,3,0,1,0,0,1,0,1,3,0,0,1,,0,0,1,1,0,0,1,3,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1.0
274,116-2-274,2020-12-17 14:48:00,1/2,Nomination Confirmed,On the Nomination PN2209,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,3,1,0,3,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,3,0,0,1,,0,0,1,1,0,0,1,3,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1.0
275,116-2-275,2020-12-19 12:00:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2093,1,0,1,0,1,0,3,1,1,1,0,3,0,1,0,0,0,1,1,0,1,0,1,1,1,3,1,0,0,3,3,0,3,1,0,1,1,3,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,3,1,0,1,,1,0,1,1,0,0,3,3,0,3,0,3,1,1,1,3,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1.0
276,116-2-276,2020-12-19 14:38:00,1/2,Nomination Confirmed,On the Nomination PN2093,1,0,1,0,1,0,3,1,1,1,0,3,0,1,0,1,0,1,1,0,1,0,1,1,1,3,1,0,0,3,3,0,3,1,0,1,1,3,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,3,1,0,1,,1,0,1,1,0,0,3,3,0,3,0,3,1,1,1,3,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1.0
277,116-2-277,2020-12-19 15:17:00,1/2,Cloture Motion Rejected,On the Cloture Motion PN1425,1,0,1,0,1,0,3,0,1,1,0,3,0,1,0,0,0,1,1,0,1,0,1,1,1,3,1,0,0,3,3,0,3,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,3,0,0,0,,0,0,1,1,0,0,3,3,0,3,0,3,1,1,0,3,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0.0
278,116-2-278,2020-12-19 15:40:00,1/2,Cloture Motion Rejected,On the Cloture Motion PN2029,1,0,1,0,1,0,3,0,1,1,0,3,0,1,0,0,0,1,1,0,1,0,1,1,1,3,1,0,0,3,3,0,3,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,3,0,0,0,,0,0,1,1,0,0,3,3,0,3,0,3,1,1,0,3,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0.0
279,116-2-279,2020-12-19 16:17:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1609,1,0,1,1,1,0,3,0,1,1,1,3,0,1,0,1,0,1,1,1,1,0,1,1,1,3,1,0,1,3,3,1,3,1,0,1,1,3,1,1,0,3,1,1,1,1,1,1,1,1,0,1,1,1,3,1,0,1,,0,0,1,1,1,0,3,3,1,3,1,3,1,1,0,3,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1.0
280,116-2-280,2020-12-19 18:01:00,1/2,Nomination Confirmed,On the Nomination PN1609,3,0,1,1,1,0,3,0,1,1,1,3,0,1,0,1,0,1,1,1,1,0,1,1,1,3,1,0,1,3,3,3,3,1,0,1,1,3,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,3,3,0,1,,0,0,1,1,1,1,3,3,1,3,1,3,1,1,0,3,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1.0
281,116-2-281,2020-12-20 13:33:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1610,3,1,1,1,1,0,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,1,3,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,1,,1,1,1,1,1,1,3,3,1,1,1,3,1,1,1,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0
282,116-2-282,2020-12-20 16:05:00,1/2,Nomination Confirmed,On the Nomination PN1610,3,1,1,1,1,0,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,1,3,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,1,,1,1,1,1,1,1,3,3,1,1,1,3,1,1,1,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0
283,116-2-283,2020-12-20 16:43:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1380,3,1,1,1,3,0,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,3,1,1,1,1,3,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,3,1,0,1,,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0
284,116-2-284,2020-12-20 19:13:00,1/2,Nomination Confirmed,On the Nomination PN1380,3,1,1,1,3,0,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,3,3,1,1,1,1,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,1,0,1,,1,1,1,1,1,1,0,3,1,1,1,1,1,1,1,3,1,0,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0
285,116-2-285,2020-12-21 17:40:00,1/2,Motion to Proceed Agreed to,On the Motion to Proceed PN2029,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,3,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,3,3,0,1,,0,0,1,1,0,0,1,3,0,1,0,1,1,1,0,3,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0.0
286,116-2-286,2020-12-21 18:24:00,1/2,Motion to Reconsider Agreed to,On the Motion to Reconsider PN2029,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,3,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,3,3,0,1,,0,0,1,1,0,0,1,3,0,1,0,1,1,1,0,3,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0.0
287,116-2-287,2020-12-21 18:51:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2029,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,3,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,0,3,1,0,0,1,0,1,3,3,0,1,,0,0,1,1,0,0,1,3,0,1,0,1,1,1,0,3,1,3,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0.0
288,116-2-288,2020-12-21 21:29:00,1/2,Nomination Confirmed,On the Nomination PN2029,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,3,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,3,0,0,1,,0,0,1,1,0,0,1,3,0,1,0,1,1,1,0,3,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0.0
289,116-2-289,2020-12-21 22:48:00,3/5,Motion Agreed to,On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 133),1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
290,116-2-290,2020-12-30 17:16:00,1/2,Motion to Proceed Agreed to,On the Motion to Proceed H.R. 6395,1,1,1,1,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,0,1,1,1,1,1,1,1,3,1,3,1,1,1,0,1,1,1,1,1,1,3,1,0,1,1,1,1,0,3,1,0,1,,1,0,1,1,1,1,0,3,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1.0
291,116-2-291,2021-01-01 13:01:00,3/5,Cloture Motion Agreed to,On the Cloture Motion H.R. 6395,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,3,1,3,1,1,1,0,1,1,1,1,1,1,3,1,0,1,1,1,1,0,3,1,0,1,,1,0,1,1,1,1,0,3,1,1,1,1,1,1,1,1,1,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1.0
292,116-2-292,2021-01-01 13:38:00,2/3,Veto Overridden,On Overriding the Veto H.R. 6395,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,3,1,3,1,1,1,0,1,1,1,1,1,1,3,1,0,1,1,1,1,0,3,1,0,1,,1,0,1,1,1,1,0,3,1,1,1,1,1,1,1,1,1,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1.0
