votenumber,voteid,votedate,majorityreq,result,votedesc,S354,S317,S330,S396,S341,S342,S370,S343,S397,S307,S300,S275,S372,S308,S277,S309,S373,S252,S337,S287,S385,S374,S398,S266,S355,S375,S386,S253,S376,S221,S357,S331,S293,S153,S407,S388,S399,S359,S408,S361,S344,S395,S236,S345,S362,S406,S389,S363,S311,S378,S057,S346,S409,S410,S338,S369,S411,S174,S306,S322,S347,S288,S364,S229,S414,S413,S348,S380,S349,S259,S323,S401,S402,S381,S350,S313,S382,S353,S270,S404,S365,S324,S184,S403,S394,S284,S383,S314,S303,S384,S351,S412,S390,S327,S415,S366,S316,S318,S247,S391
318,117-2-318,2022-08-07 12:05:00,1/2,Motion Rejected,"On the Motion (Blackburn Motion to Commit H.R. 5376 to the Committee on Agriculture, Nutrition, and Forestry with Instructions.)",0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
319,117-2-319,2022-08-07 12:41:00,1/2,Motion Rejected,"On the Motion (Rubio Motion to Commit H.R. 5376 to the Committee on Health, Education, Labor and Pensions with Instructions)",0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
320,117-2-320,2022-08-07 13:05:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 5435 to S.Amdt. 5194 to H.R. 5376 (No short title on file),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
321,117-2-321,2022-08-07 13:52:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 5487 to S.Amdt. 5194 to H.R. 5376 (No short title on file),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
322,117-2-322,2022-08-07 14:15:00,1/2,Motion Rejected,On the Motion (Hagerty Motion to Commit H.R. 5376 to the Committee on the Judiciary with Instructions),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
323,117-2-323,2022-08-07 14:33:00,1/2,Amendment Agreed to,On the Amendment S.Amdt. 5472 to S.Amdt. 5194 to H.R. 5376 (No short title on file),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1
324,117-2-324,2022-08-07 14:50:00,1/2,Amendment Agreed to,On the Amendment S.Amdt. 5488 to S.Amdt. 5194 to H.R. 5376 (No short title on file),1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
325,117-2-325,2022-08-07 15:04:00,1/2,Bill Passed,On Passage of the Bill H.R. 5376,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
326,117-2-326,2022-09-06 17:31:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1965,1,0,1,0,1,0,1,0,0,1,3,1,0,1,1,1,0,1,1,0,1,0,3,0,0,0,3,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,3,0,1,0,1,0,1,1,0,0,1,1,0,3,1,1,3,1,0,1,0,1,3,0,3,0,0,3,0,1,1,0,0,1,0,1,1,1,3,1,0,0,0,0,1,1,1,1,1,0,1,0
327,117-2-327,2022-09-07 14:15:00,1/2,Nomination Confirmed,On the Nomination PN1965,1,0,1,0,1,0,1,0,0,1,3,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,3,1,0,3,1,1,3,1,0,1,0,1,0,0,3,0,0,1,0,1,1,0,0,1,0,1,1,1,3,1,0,0,0,0,1,1,1,1,1,0,1,0
328,117-2-328,2022-09-07 14:55:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1502,1,0,1,0,1,0,1,0,0,1,3,1,0,1,1,1,0,0,1,0,1,0,0,3,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,3,1,0,3,1,1,3,1,0,1,0,1,0,0,3,0,0,1,0,1,1,0,0,1,0,1,1,1,3,1,0,0,0,0,1,1,1,1,1,0,1,0
329,117-2-329,2022-09-08 11:22:00,1/2,Nomination Confirmed,On the Nomination PN1502,1,0,1,0,1,0,1,0,0,1,3,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,3,1,0,3,1,1,3,1,0,1,0,1,0,0,3,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
330,117-2-330,2022-09-08 13:36:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1966,1,0,1,0,1,0,1,0,0,1,3,1,0,1,1,1,0,1,1,0,1,0,0,3,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,3,1,0,3,1,1,3,1,0,3,3,1,0,0,3,0,0,1,0,1,1,0,3,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
331,117-2-331,2022-09-12 17:31:00,1/2,Nomination Confirmed,On the Nomination PN1966,1,3,1,0,1,0,1,0,3,3,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,3,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,3,1,0,1,1,1,1,3,3,3,0,1,3,0,1,0,0,1,0,1,1,0,3,1,0,3,1,3,0,1,0,0,3,0,1,1,1,1,1,0,1,3
332,117-2-332,2022-09-12 18:25:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1684,1,3,1,0,1,3,1,0,3,3,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,3,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,3,1,0,0,1,1,1,1,0,3,0,1,3,0,1,0,0,1,0,1,1,0,0,1,0,1,1,3,0,1,0,0,3,0,1,1,1,1,1,0,1,3
333,117-2-333,2022-09-13 11:37:00,1/2,Nomination Rejected,On the Nomination PN1684,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1,0,0,0,3,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,3
334,117-2-334,2022-09-13 12:30:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2140,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,3,1,1,0,1,0,0,0,0,0,3,1,0,1,0,1,1,0,0,3,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,3
335,117-2-335,2022-09-14 11:32:00,1/2,Nomination Confirmed,On the Nomination PN2140,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,3,0,1,0,0,0,0,1,1,1,1,1,0,1,0
336,117-2-336,2022-09-14 12:33:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2141,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,3,0,1,0,0,0,0,1,1,1,1,1,0,1,0
337,117-2-337,2022-09-15 11:33:00,1/2,Nomination Confirmed,On the Nomination PN2141,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,3,0,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,3,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
338,117-2-338,2022-09-15 13:38:00,1/2,Nomination Confirmed,On the Nomination PN2063,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,3,1,3,0,1,1,3,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
339,117-2-339,2022-09-19 17:27:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2193,3,3,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,3,0,0,0,1,1,0,1,0,1,3,1,0,1,0,1,1,1,0,0,0,0,1,1,3,1,1,0,1,0,1,0,1,1,0,0,1,1,3,1,1,1,1,1,0,1,1,1,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,3,0,1,1,3,1,1,0,3,0
340,117-2-340,2022-09-20 11:28:00,1/2,Nomination Confirmed,On the Nomination PN2193,3,3,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,3,0,0,0,1,1,0,1,0,1,3,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,3,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
341,117-2-341,2022-09-20 14:16:00,3/5,Cloture Motion Agreed to,On the Cloture Motion Treaty Doc. 117-1,3,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,3,0,0,0,3,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,3,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,3,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,3,1,1
342,117-2-342,2022-09-21 14:32:00,1/2,Amendment Agreed to,On the Amendment S.Amdt. 5518 to Treaty Doc. 117-1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
343,117-2-343,2022-09-21 15:22:00,2/3,Resolution of Ratification Agreed to,On the Resolution of Ratification Treaty Doc. 117-1,3,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,3,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,3,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,3,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1
344,117-2-344,2022-09-21 17:51:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1566,3,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,3,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,3,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1
345,117-2-345,2022-09-21 18:38:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2267,3,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,3,3,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0
346,117-2-346,2022-09-22 11:35:00,3/5,Cloture Motion Rejected,On the Cloture Motion S. 4822,3,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,3,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
347,117-2-347,2022-09-22 12:23:00,1/2,Nomination Confirmed,On the Nomination PN1566,3,1,1,1,1,1,3,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,3,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,3,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1
348,117-2-348,2022-09-22 13:51:00,1/2,Nomination Confirmed,On the Nomination PN2267,3,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,3,0,0,1,1,0,1,0,1,0,0,0,1,0,3,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,3,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0
349,117-2-349,2022-09-27 17:35:00,3/5,Cloture on the Motion to Proceed Agreed to,On Cloture on the Motion to Proceed H.R. 6833,1,3,1,0,1,1,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,3,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,3,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,3,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
350,117-2-350,2022-09-29 11:31:00,1/2,Nomination Confirmed,On the Nomination PN1684,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,3,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,3,1,0,0,1,0,3,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
351,117-2-351,2022-09-29 14:01:00,3/5,Bill Passed,On Passage of the Bill H.R. 6833,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,3,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,3,1,0,1,1,0,3,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
352,117-2-352,2022-09-29 14:38:00,1/2,Nomination Confirmed,On the Nomination PN1595,1,0,1,0,1,0,1,0,0,1,3,1,0,1,1,1,3,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,3,0,0,1,0,1,1,1,0,3,0,3,1,1,3,1,1,0,1,3,1,0,1,1,0,0,1,1,3,0,1,1,1,1,0,1,3,1,0,0,1,0,3,3,0,1,1,3,0,1,0,1,1,1,3,1,0,3,3,0,1,1,1,1,1,0,1,0
353,117-2-353,2022-11-14 17:31:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2263,1,0,1,0,1,0,1,0,0,1,0,1,0,3,3,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,3,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,3,1,1,1,1,0,1,0,1,0,1,1,0,0,1,3,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,3,1,1,0,1,0
354,117-2-354,2022-11-15 14:16:00,1/2,Nomination Confirmed,On the Nomination PN2263,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,3,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,3,1,1,0,1,0
355,117-2-355,2022-11-15 17:16:00,1/2,Joint Resolution Passed,On the Joint Resolution S.J.Res. 63,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,3,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,3,0,0,1,0,1
356,117-2-356,2022-11-16 15:17:00,3/5,Cloture Motion Agreed to,On the Cloture Motion H.R. 8404,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,3,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1
357,117-2-357,2022-11-17 22:05:00,1/2,Motion to Proceed Agreed to,On the Motion to Proceed H.R. 8404,1,3,1,3,1,1,1,0,3,1,3,1,1,1,3,1,3,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,3,0,3,1,0,1,1,1,0,3,3,3,1,1,0,1,1,0,1,0,1,3,1,1,3,0,3,1,0,3,1,1,1,1,3,1,3,1,0,1,1,0,3,1,3,1,1,3,0,1,0,1,1,1,3,1,3,1,0,0,1,1,3,1,1,0,1,3
358,117-2-358,2022-11-28 17:31:00,3/5,Cloture Motion Agreed to,On the Cloture Motion H.R. 8404,1,3,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,3,1,1,0,0,1,0,1,1,1,1,1,0,1,3,0,1,1,3,1,1,0,1,1
359,117-2-359,2022-11-29 15:55:00,3/5,Amendment Rejected,On the Amendment S.Amdt. 6482 to S.Amdt. 6487 to H.R. 8404 (No short title on file),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,3,0,0,1,1,0,1,0,0,0,1,0,1,1,3,1,0,0,3,0,0,1,0,1
360,117-2-360,2022-11-29 16:40:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 6496 to S.Amdt. 6487 to H.R. 8404 (No short title on file),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,3,0,0,1,1,0,1,0,0,0,1,0,1,1,3,1,0,0,3,0,0,1,0,1
361,117-2-361,2022-11-29 17:14:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 6493 to S.Amdt. 6487 to H.R. 8404 (No short title on file),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,3,0,0,1,1,0,1,0,0,0,1,0,1,1,3,1,0,0,3,0,0,1,0,1
362,117-2-362,2022-11-29 17:52:00,3/5,Bill Passed,On Passage of the Bill H.R. 8404,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,3,1,1,0,0,1,0,1,1,1,1,1,0,1,3,0,1,1,3,1,1,0,1,1
363,117-2-363,2022-11-30 11:30:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2264,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,3,1,0,1,3,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,3,1,1,0,1,0
364,117-2-364,2022-11-30 12:15:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2143,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,3,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,3,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,3,1,1,0,1,0
365,117-2-365,2022-11-30 14:22:00,1/2,Nomination Confirmed,On the Nomination PN2264,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,3,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,3,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,3,1,1,0,1,0
366,117-2-366,2022-11-30 15:13:00,1/2,Nomination Confirmed,On the Nomination PN2143,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,3,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,3,3,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,3,1,1,0,1,0
367,117-2-367,2022-11-30 17:09:00,1/2,Nomination Confirmed,On the Nomination PN1368,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1
368,117-2-368,2022-12-01 11:35:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2266,1,0,1,0,1,1,1,0,0,1,3,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,3,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,3,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,3,1,1,0,1,0
369,117-2-369,2022-12-01 12:35:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2192,1,0,1,0,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,3,1,1,1,0,3,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,3,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,3,0,1,1,1,0,1,0,3,0,0,1,1,3,1,1,1,1,1
370,117-2-370,2022-12-01 14:15:00,3/5,Amendment Rejected,On the Amendment S.Amdt. 6503 to H.J.Res. 100 (No short title on file),0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,3,0,0,0,0,0
